Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Silt,Cotton,481.1685959368398,17.144827741491312,FALSE,FALSE,Sunny,117,2.981164965532874
South,Chalky,Soybean,964.6087151639166,25.992480801864424,FALSE,TRUE,Rainy,105,6.410150536153806
West,Silt,Wheat,192.0376633673271,16.760399813650363,TRUE,FALSE,Cloudy,119,2.911309751174866
West,Peaty,Soybean,858.2304820908428,15.29960757750066,FALSE,FALSE,Rainy,70,4.9060022270864945
South,Clay,Barley,209.02148414324589,37.93100177865095,TRUE,TRUE,Cloudy,119,3.140345162207328
South,Clay,Barley,661.2294151503852,24.873790090306095,TRUE,TRUE,Cloudy,96,6.248272722
North,Loam,Maize,500.7696585743132,23.10546788889542,FALSE,FALSE,Sunny,82,2.5786019860397658
East,Peaty,Rice,219.59294839538592,38.50226842,FALSE,FALSE,Rainy,77,1.3770310064845426
East,Peaty,Wheat,676.4070143138632,15.345937322531539,FALSE,TRUE,Cloudy,68,5.660090484203872
West,Sandy,Maize,486.1691150465269,23.353390469102955,FALSE,TRUE,Cloudy,137,3.9347588948174894
South,Chalky,Wheat,406.75624964242076,22.67780150542403,TRUE,FALSE,Rainy,72,3.465751845740017
North,Sandy,Wheat,697.6550613671006,27.11215453336376,FALSE,FALSE,Rainy,145,3.396121449889499
West,Sandy,Barley,543.5263528099701,24.378226541786013,TRUE,TRUE,Rainy,83,6.225019315097622
North,Peaty,Rice,403.72272600368024,33.166415194909206,TRUE,FALSE,Sunny,122,4.127995898
South,Silt,Barley,959.7290550650116,16.288437574891518,TRUE,TRUE,Cloudy,101,6.9240709388984625
South,Loam,Wheat,437.36503520697966,19.690395206630125,TRUE,TRUE,Cloudy,120,5.231854844450982
South,Sandy,Rice,641.9221375577014,22.028637521428497,FALSE,TRUE,Rainy,78,4.487633393876938
East,Chalky,Wheat,693.3510056269117,25.833730077818622,TRUE,FALSE,Cloudy,85,5.4430588905164745
South,Silt,Barley,301.70957989020764,32.04349920134514,TRUE,TRUE,Rainy,126,4.977888570103163
West,Silt,Maize,989.8133974313059,36.88311288557807,TRUE,FALSE,Sunny,130,6.4976319290323525
East,Loam,Rice,210.79090974486263,18.474929108531985,FALSE,FALSE,Rainy,81,0.9644968388456491
North,Loam,Rice,194.66003916168592,27.173442801896634,FALSE,FALSE,Sunny,134,1.4612951946011503
West,Peaty,Wheat,819.2800637599707,20.150138564741752,FALSE,FALSE,Sunny,145,4.382379600768321
West,Peaty,Barley,530.5115951414798,15.573162709579297,TRUE,TRUE,Sunny,101,5.858981589333837
North,Chalky,Barley,114.77335405093562,15.252280488722647,TRUE,FALSE,Cloudy,115,2.618418661525106
East,Chalky,Cotton,248.19639060107673,31.59078387445918,TRUE,TRUE,Rainy,91,4.450241001217444
West,Peaty,Cotton,227.1159315228527,20.117092212451887,TRUE,FALSE,Cloudy,129,1.9656512588442268
West,Clay,Soybean,522.9326402,24.973067623091577,TRUE,FALSE,Sunny,92,5.002817062715666
West,Silt,Cotton,565.2792496650545,39.74556663,FALSE,TRUE,Rainy,104,4.476574903877749
East,Chalky,Barley,162.9571034436973,35.08525708646648,FALSE,TRUE,Rainy,102,2.3665215525990906
East,Silt,Rice,893.0295652283643,28.291381557706927,FALSE,TRUE,Cloudy,102,5.771682510793666
East,Clay,Soybean,571.2564553561169,32.804108346884135,TRUE,TRUE,Rainy,64,5.874917251601522
West,Peaty,Wheat,336.2728813872405,17.659696251435026,TRUE,TRUE,Sunny,64,5.653515120444487
South,Loam,Cotton,769.3632259,35.065343622053675,TRUE,FALSE,Sunny,65,6.292183617956118
North,Loam,Maize,574.4810212945326,37.47117985235803,FALSE,FALSE,Rainy,103,4.474664381
South,Loam,Cotton,914.3037957326036,16.134786267852732,FALSE,TRUE,Sunny,101,5.428737734605947
East,Clay,Soybean,378.3811134595583,15.635428466404445,TRUE,TRUE,Sunny,145,4.126946108435773
West,Peaty,Soybean,318.08076813748715,27.847557216497627,FALSE,FALSE,Cloudy,78,2.2168468050312415
West,Loam,Wheat,656.3449742294929,15.845269857317998,TRUE,TRUE,Cloudy,137,5.9138000035375615
South,Loam,Barley,129.58843820527645,18.36415744809741,TRUE,FALSE,Sunny,138,3.0659050770762457
South,Sandy,Cotton,377.27259066550704,29.78756351525389,TRUE,FALSE,Rainy,124,3.7105306119115107
North,Clay,Soybean,773.1694012211243,39.91140056,FALSE,FALSE,Rainy,109,4.301193366151003
West,Loam,Rice,483.19759874756915,37.42850047114861,FALSE,TRUE,Cloudy,62,4.551710608185688
South,Silt,Barley,414.5464215297694,26.23991325388621,FALSE,TRUE,Cloudy,85,4.088273061259885
North,Loam,Wheat,508.4674517033575,19.290362349095172,TRUE,FALSE,Sunny,135,4.539631066070808
East,Chalky,Soybean,849.1028276,30.990482150821272,FALSE,FALSE,Rainy,65,5.179824307127163
South,Peaty,Wheat,880.7353854621522,26.497460860614147,FALSE,TRUE,Cloudy,127,5.409927623531388
East,Peaty,Soybean,499.69816504242124,27.406813888728344,FALSE,TRUE,Sunny,94,4.593649005685005
North,Clay,Soybean,487.63321804815354,22.772145249672956,TRUE,TRUE,Rainy,111,4.887175251201778
East,Chalky,Rice,731.5972377562041,39.970175008726116,FALSE,TRUE,Cloudy,92,5.340329210707283
West,Peaty,Wheat,630.0422979867304,30.154549702036263,FALSE,FALSE,Cloudy,68,4.0110758459042355
West,Loam,Barley,848.4621083688801,32.35787281174231,TRUE,TRUE,Rainy,127,8.130641184890685
East,Sandy,Cotton,684.1878451354361,19.48805744844772,FALSE,TRUE,Rainy,108,5.204241774198227
West,Peaty,Maize,423.75838674950495,17.057787751736882,TRUE,FALSE,Sunny,111,3.6796531311512126
North,Silt,Rice,155.2423928051443,33.02373089642366,FALSE,FALSE,Cloudy,80,1.1534665013181522
West,Sandy,Wheat,488.27053032941507,24.179392921371452,FALSE,TRUE,Cloudy,119,3.8067296773334025
East,Loam,Rice,565.8492449563769,30.273694107839486,FALSE,FALSE,Sunny,85,3.312356657722039
East,Loam,Maize,244.0030648497731,24.360542507640513,TRUE,TRUE,Cloudy,78,4.915508874764452
East,Loam,Cotton,645.2592270438128,28.746215955002327,TRUE,FALSE,Sunny,84,4.977581124924519
South,Silt,Wheat,530.4431170816691,18.56302216367074,TRUE,TRUE,Sunny,72,5.673419448002567
East,Peaty,Maize,121.97626420268381,30.988571112821063,FALSE,TRUE,Sunny,71,2.4467990351282167
North,Loam,Maize,621.7257622068921,36.20241300007648,TRUE,TRUE,Cloudy,132,7.0678070041589764
West,Loam,Maize,966.0138615,30.05385797634982,TRUE,FALSE,Cloudy,111,7.5806816932727115
West,Sandy,Barley,476.3966596629528,21.14170632830353,TRUE,TRUE,Sunny,86,5.606568731920369
South,Sandy,Cotton,504.80826115057516,36.40571405279307,FALSE,TRUE,Sunny,128,5.857821955134115
South,Loam,Maize,851.9240416108483,35.14965244313626,TRUE,FALSE,Sunny,71,7.160285035240346
North,Chalky,Maize,214.7950395691585,26.84407004223826,TRUE,TRUE,Rainy,148,4.233849499340859
East,Loam,Cotton,242.56000957642954,17.002639660728903,TRUE,TRUE,Cloudy,73,3.6899145233589503
South,Sandy,Wheat,932.1538673432088,18.48591128526709,TRUE,FALSE,Cloudy,114,5.790843951950666
West,Loam,Maize,526.8832082224433,18.153203293321333,TRUE,FALSE,Rainy,75,5.441491498462684
South,Sandy,Soybean,272.7281677348468,19.392812851928593,FALSE,TRUE,Sunny,100,3.581324998015026
South,Silt,Barley,564.2585097507874,15.28192239525021,FALSE,TRUE,Rainy,80,4.408428494
East,Loam,Wheat,438.24135073956285,17.086464684032517,TRUE,FALSE,Rainy,127,4.257970242102333
South,Sandy,Soybean,825.1738481171348,29.936899290787245,TRUE,FALSE,Rainy,66,5.824273279674731
North,Sandy,Wheat,227.12204770307937,15.501892981909297,FALSE,TRUE,Cloudy,147,3.1225142858556114
West,Clay,Rice,872.6793346134646,36.60491642059627,TRUE,FALSE,Cloudy,98,6.959399188013591
East,Clay,Cotton,604.1156173727275,23.671233509377817,TRUE,TRUE,Rainy,97,5.887912532547675
West,Sandy,Barley,403.8751414841925,30.09646200067422,FALSE,FALSE,Cloudy,98,2.471973572
North,Peaty,Wheat,506.4708005720163,25.24436611445799,TRUE,TRUE,Sunny,136,6.325668881253662
North,Silt,Maize,568.8583930296331,36.18682484509979,FALSE,FALSE,Rainy,97,3.139982483316553
South,Silt,Rice,996.0745711388801,34.574117462059974,FALSE,FALSE,Sunny,132,6.049234569860685
South,Sandy,Maize,404.15537439529396,27.13554958890677,FALSE,TRUE,Cloudy,120,3.459212176641183
South,Peaty,Cotton,602.5272161063328,18.923498068941452,FALSE,FALSE,Cloudy,109,3.4343464160085677
West,Chalky,Cotton,314.3688290821291,23.331356103531395,TRUE,FALSE,Sunny,102,4.083645469965054
North,Clay,Rice,345.4469327449124,25.709718751033954,TRUE,FALSE,Sunny,146,3.7917774865389697
East,Clay,Cotton,907.7535670097635,26.19013468040354,FALSE,FALSE,Rainy,63,4.798483138387362
South,Loam,Maize,829.0459018,16.237617163940342,FALSE,FALSE,Cloudy,91,4.781813151
West,Silt,Wheat,683.6492237748495,16.75913045522186,FALSE,FALSE,Cloudy,72,4.075293908529954
South,Sandy,Cotton,191.6941583109907,38.00669179411854,FALSE,FALSE,Cloudy,87,0.9772871
North,Clay,Rice,752.0422898320867,39.54862564082928,FALSE,TRUE,Sunny,105,5.772749228372918
East,Silt,Cotton,316.31688541030655,15.564189761743252,TRUE,TRUE,Cloudy,68,4.277630061767756
North,Peaty,Barley,239.70036434368316,29.864461813962155,FALSE,TRUE,Rainy,143,3.389299380485965
West,Clay,Wheat,848.3189546361332,38.15850756544711,FALSE,FALSE,Sunny,74,4.2808841488090215
South,Silt,Soybean,703.6532828053307,24.470914597981253,FALSE,TRUE,Cloudy,62,5.226314978289388
North,Peaty,Wheat,157.3318883201923,19.514072788256456,TRUE,TRUE,Rainy,105,3.896911435488516
West,Loam,Barley,263.7595514178322,25.601806254779323,TRUE,TRUE,Cloudy,67,4.799731535375363
South,Chalky,Maize,288.05017208809045,19.275330121769716,FALSE,FALSE,Sunny,145,2.884620016253419
East,Silt,Cotton,451.2340053877363,26.103859639448622,TRUE,FALSE,Rainy,122,4.293408442211305
North,Clay,Maize,781.6153830373364,17.455928541985422,FALSE,TRUE,Rainy,67,6.114698663256304
South,Chalky,Rice,557.7250518715346,34.16797009195889,FALSE,TRUE,Cloudy,94,4.002784252294621
South,Loam,Wheat,319.74513502682714,25.19320486148976,TRUE,TRUE,Rainy,96,5.369530606346675
South,Sandy,Wheat,109.79902827303486,35.831642658076234,TRUE,TRUE,Rainy,103,3.361720371853178
South,Chalky,Wheat,445.2739392295632,23.659232621338756,TRUE,FALSE,Sunny,145,5.139312007494252
North,Sandy,Rice,682.3074859421457,18.08126046359503,TRUE,FALSE,Sunny,140,5.024610278302543
South,Loam,Cotton,519.8015725143555,19.951880523106432,TRUE,TRUE,Rainy,60,6.177546436909677
West,Silt,Maize,669.9683371584518,32.15528342110519,TRUE,TRUE,Rainy,102,6.393677075724755
North,Peaty,Cotton,525.6211870109896,32.17021802172773,FALSE,FALSE,Rainy,129,3.9742102303593083
South,Clay,Rice,592.7204879470535,34.86202098676496,FALSE,FALSE,Cloudy,116,3.7775876578765124
North,Chalky,Maize,307.2597245893879,33.84333346002202,TRUE,FALSE,Sunny,116,3.346326719321123
West,Loam,Maize,585.6388517225072,39.286851454652634,FALSE,FALSE,Cloudy,68,3.495612738337784
West,Peaty,Maize,908.4184258770874,16.93047974872362,FALSE,FALSE,Rainy,96,5.551744171416203
North,Loam,Wheat,666.6325085808681,26.65446947332776,TRUE,FALSE,Cloudy,60,5.361100718599213
South,Peaty,Rice,385.32732903353605,22.05602879481521,FALSE,FALSE,Cloudy,135,2.410691666942539
South,Chalky,Wheat,608.2487996868115,30.486636614586196,FALSE,FALSE,Cloudy,74,4.140922465278071
West,Silt,Barley,864.5811685036092,17.508030988907382,TRUE,FALSE,Sunny,81,6.401296239
South,Sandy,Barley,500.13401693217594,30.760236506704892,TRUE,TRUE,Cloudy,112,5.692325726
West,Silt,Wheat,654.3506765177617,23.97183436011059,FALSE,FALSE,Rainy,125,4.175733085455428
South,Peaty,Cotton,709.1712333560466,38.88575550131548,FALSE,TRUE,Rainy,116,5.300478460093346
West,Chalky,Wheat,900.6879301,27.261489149275967,FALSE,TRUE,Sunny,137,6.798436425302488
East,Silt,Maize,985.1579239313385,22.381281735532458,TRUE,TRUE,Rainy,64,9.136934793530333
South,Sandy,Cotton,175.62075081413218,39.17848960773664,FALSE,TRUE,Rainy,83,3.6257540254792913
South,Clay,Maize,157.5586007481395,23.926427874580323,FALSE,FALSE,Cloudy,128,1.393689154590815
South,Loam,Wheat,274.7397328734522,32.72510515766058,FALSE,FALSE,Rainy,120,2.1355249774344762
North,Peaty,Barley,442.3958111415253,20.288159729194888,FALSE,FALSE,Cloudy,126,2.551361338619528
South,Sandy,Maize,809.2927565007997,26.735735118942777,FALSE,TRUE,Cloudy,64,5.939574647630986
North,Peaty,Barley,240.74101522936263,21.930114260163236,TRUE,TRUE,Cloudy,135,4.712801368877378
North,Chalky,Maize,209.30884273061656,33.59637332666625,TRUE,TRUE,Rainy,121,3.6692884238964063
West,Chalky,Soybean,445.83732340634054,26.04487375428993,FALSE,TRUE,Cloudy,125,3.2618520782908433
North,Peaty,Maize,938.6679380401265,31.53507148810452,FALSE,TRUE,Rainy,119,5.933276122710486
North,Silt,Cotton,990.6953267912793,29.647340884313586,TRUE,FALSE,Sunny,128,7.6078212898130415
East,Loam,Barley,718.0375226408073,17.31017887017832,FALSE,FALSE,Cloudy,72,4.585017479607304
South,Chalky,Rice,344.3789390532963,22.31275469068184,TRUE,TRUE,Rainy,100,4.352986887806458
North,Chalky,Rice,518.9257360750537,29.67951271296335,FALSE,FALSE,Cloudy,73,2.1301047993530906
South,Chalky,Maize,216.1277582096876,15.837412327062683,FALSE,TRUE,Sunny,136,2.714910412688946
North,Sandy,Barley,642.0209478,27.00070828306308,TRUE,TRUE,Sunny,63,6.275483005655257
West,Clay,Rice,324.2780107638115,22.41893198221379,FALSE,TRUE,Cloudy,85,3.7996882498577818
East,Sandy,Maize,796.6866983793632,18.02703787517903,TRUE,TRUE,Rainy,75,6.470341411285823
North,Chalky,Soybean,179.13562350760338,16.034110123808226,FALSE,FALSE,Cloudy,103,0.9795276450970141
South,Silt,Cotton,601.2182063777027,35.70903298,TRUE,FALSE,Cloudy,103,4.801042979619399
West,Peaty,Wheat,842.0914085,18.394854333016696,TRUE,TRUE,Cloudy,122,6.7459460205206065
South,Clay,Rice,707.7666119769164,21.096772204677322,TRUE,FALSE,Cloudy,149,5.731677783380685
West,Silt,Rice,878.8217947951011,28.51719879057483,FALSE,TRUE,Sunny,87,5.600868219139907
East,Silt,Cotton,665.5288694572895,33.25851886069714,TRUE,TRUE,Sunny,140,6.659393924146615
West,Chalky,Rice,100.19756327749994,30.56460538598583,FALSE,TRUE,Sunny,68,2.059800122
South,Loam,Maize,245.0021466652848,35.428045388012876,TRUE,FALSE,Sunny,75,3.3632922917133254
South,Peaty,Cotton,143.29000899660238,25.42846946850896,TRUE,FALSE,Sunny,115,2.114807964057673
North,Loam,Rice,273.9685642730108,31.277032624119663,TRUE,TRUE,Rainy,89,5.057897284
West,Chalky,Cotton,648.4842499076772,35.93205654312841,TRUE,TRUE,Sunny,147,6.34805097
South,Peaty,Maize,161.01110651212983,21.13795650648817,TRUE,TRUE,Sunny,105,3.777026851083342
North,Loam,Maize,581.2655836482356,25.934040599068922,FALSE,FALSE,Cloudy,130,2.9242694358675663
East,Sandy,Maize,294.73384828935025,27.280153415951062,TRUE,TRUE,Sunny,121,5.059760892
South,Loam,Rice,954.2835154527597,24.698538680452266,TRUE,TRUE,Sunny,84,8.029286132177807
North,Chalky,Barley,599.0950872336798,31.02567064140445,FALSE,TRUE,Sunny,83,4.570294044589011
South,Clay,Rice,354.7752776231345,36.85618928999904,FALSE,TRUE,Sunny,102,3.9851241933374655
West,Loam,Rice,843.2969517247119,36.394158120578496,TRUE,TRUE,Rainy,137,7.581267452516582
North,Sandy,Soybean,815.1089011028253,32.65000904700054,FALSE,TRUE,Cloudy,136,6.375767080744691
West,Sandy,Soybean,660.8017939256016,15.795395105551137,FALSE,FALSE,Cloudy,81,4.222336793
East,Chalky,Barley,921.6397547205693,21.82119777,FALSE,TRUE,Cloudy,133,4.739119999272011
West,Sandy,Barley,648.5182009711406,27.060419906271946,TRUE,TRUE,Rainy,72,6.2197066043259985
North,Chalky,Barley,535.9030391485394,19.930000015252908,TRUE,FALSE,Cloudy,106,4.933081478985413
South,Loam,Wheat,376.66832575471835,30.563814299152583,FALSE,TRUE,Cloudy,89,3.1987954618938366
North,Peaty,Maize,999.6394443475208,22.964172937081184,TRUE,FALSE,Sunny,143,6.847600544627822
West,Loam,Barley,286.20425313582683,27.289662851692604,TRUE,FALSE,Rainy,93,2.909158799650462
West,Chalky,Soybean,115.04920805889388,32.276241457975225,TRUE,TRUE,Cloudy,121,2.9191780904279523
South,Peaty,Cotton,864.8453653125152,16.43453303104521,TRUE,FALSE,Cloudy,99,6.880112889630599
East,Chalky,Soybean,559.2849747775813,38.35571886401795,FALSE,TRUE,Sunny,128,4.648285438037297
North,Silt,Maize,427.56601020603966,31.704162447662814,TRUE,FALSE,Cloudy,88,3.9465751810188943
South,Sandy,Cotton,242.94788250272313,28.846019413354746,FALSE,FALSE,Sunny,145,1.5677333003728386
South,Silt,Barley,570.1151611859117,33.69727190289482,TRUE,FALSE,Cloudy,99,4.443392432419475
South,Silt,Rice,962.5717933039836,27.353037018341368,TRUE,TRUE,Rainy,113,7.099234410854247
North,Peaty,Soybean,846.0541464221425,21.138900919847003,FALSE,FALSE,Rainy,77,3.6213425818328218
North,Chalky,Maize,411.8440396759841,24.363312880735364,TRUE,FALSE,Cloudy,139,4.208900515590064
North,Silt,Barley,135.7539934971238,33.40731476780972,TRUE,FALSE,Cloudy,101,2.4368372143693304
East,Silt,Cotton,940.8663592964567,28.415743540783318,TRUE,TRUE,Cloudy,104,7.357152083076134
South,Loam,Soybean,958.8523005451167,36.70472795479077,TRUE,TRUE,Sunny,60,7.927390421184552
West,Peaty,Wheat,387.0908805068351,37.697682409811286,FALSE,FALSE,Rainy,144,2.4019744739145623
West,Chalky,Cotton,545.9161940809023,30.155713350241587,TRUE,FALSE,Sunny,68,4.903319383145779
South,Sandy,Soybean,812.0378791920488,22.37903247844514,FALSE,FALSE,Cloudy,88,4.7845011875212835
West,Chalky,Barley,920.3381848827836,26.103174041188453,TRUE,FALSE,Sunny,127,6.762458244914686
East,Loam,Barley,834.3687696068242,27.513593487322403,FALSE,FALSE,Rainy,75,4.780188624882403
East,Sandy,Wheat,123.06437598115593,22.939009219267913,TRUE,TRUE,Cloudy,66,4.543903503209194
North,Clay,Wheat,212.29941436081333,21.57365739736826,TRUE,FALSE,Rainy,148,2.563524142
North,Silt,Rice,138.0440348233926,33.799421530710774,TRUE,FALSE,Cloudy,80,2.4084430266928116
North,Loam,Soybean,436.73419834242975,31.891148337188326,FALSE,FALSE,Sunny,69,3.2428926124111004
North,Sandy,Wheat,443.1750388002495,27.07743739199929,FALSE,FALSE,Sunny,137,1.9923338744610635
North,Peaty,Soybean,207.55665003756886,37.39255376928554,FALSE,FALSE,Sunny,88,1.7064028978717136
West,Loam,Cotton,929.3425556970205,19.937926619641786,TRUE,FALSE,Cloudy,87,6.76322464
West,Peaty,Barley,366.76390025252675,27.913172507893456,TRUE,FALSE,Rainy,130,3.8711368521123792
North,Clay,Soybean,720.0984741287757,36.79745083890146,TRUE,TRUE,Cloudy,62,6.279592785703515
East,Peaty,Barley,829.0639139906109,24.10237565666756,TRUE,TRUE,Sunny,64,8.079614758
West,Clay,Maize,674.3141451,20.34360997142398,TRUE,FALSE,Cloudy,143,5.821316582566356
East,Silt,Rice,938.2425560776035,24.795228514711518,FALSE,TRUE,Rainy,127,6.653745024351955
East,Chalky,Rice,418.6770658059643,29.073661487593327,TRUE,FALSE,Sunny,142,4.480028072
South,Chalky,Rice,483.6914919190663,39.23262631227547,TRUE,FALSE,Cloudy,146,4.894318437850439
South,Clay,Barley,238.57812847636953,34.19474749470048,TRUE,FALSE,Sunny,126,3.767079727889432
North,Peaty,Maize,714.9012014009877,22.684638813491553,TRUE,FALSE,Rainy,108,5.699635065
East,Peaty,Maize,695.2472043313531,37.297631867553854,TRUE,TRUE,Sunny,146,7.293992443432605
West,Chalky,Maize,307.3308685722483,33.412117416248904,TRUE,TRUE,Cloudy,67,5.288322587612744
South,Silt,Cotton,288.8831409201946,27.949850204823324,FALSE,FALSE,Cloudy,98,1.5386829409319551
South,Peaty,Wheat,125.7865956153453,30.989898881382924,FALSE,TRUE,Rainy,86,2.173618594125918
East,Clay,Maize,716.8088529246835,32.60497642,FALSE,FALSE,Rainy,139,3.611643319497185
South,Loam,Rice,287.69066389154614,30.81733279641151,TRUE,FALSE,Rainy,120,3.4993218442875627
